Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),Unnamed: 11
,00:19:24,143,10.0,06:01,77,597,,3041.7,19.4,284,
,00:19:25,143,9.9,06:03,77,597,,3044.4,19.4,280,
,00:19:26,142,9.9,06:05,77,597,,3046.9,19.4,278,
,00:19:27,141,9.8,06:06,77,597,,3049.4,19.4,272,
,00:19:28,141,9.8,06:07,77,597,,3052.0,19.4,270,
,00:19:29,141,9.8,06:08,77,597,,3054.5,19.4,270,
,00:19:30,141,9.8,06:08,77,597,,3056.9,19.4,270,
,00:19:31,141,9.8,06:09,77,597,,3059.6,19.4,270,
,00:19:32,140,9.7,06:10,77,597,,3062.2,19.4,272,
,00:19:33,140,9.7,06:10,77,597,,3064.8,19.4,272,
,00:19:34,140,9.7,06:11,77,598,,3067.4,19.4,276,
,00:19:35,141,9.7,06:11,77,598,,3070.1,19.4,278,
,00:19:36,141,9.7,06:11,76,598,,3072.7,19.4,280,
,00:19:37,141,9.7,06:11,77,598,,3075.3,19.5,284,
,00:19:38,142,9.7,06:11,77,598,,3078.0,19.5,284,
,00:19:39,142,9.7,06:11,77,598,,3080.8,19.5,284,
,00:19:40,142,9.7,06:11,77,598,,3083.4,19.5,284,
,00:19:41,143,9.7,06:11,77,598,,3086.2,19.5,282,
,00:19:42,143,9.7,06:12,77,598,,3088.9,19.5,280,
,00:19:43,143,9.7,06:12,77,598,,3091.5,19.5,278,
,00:19:44,144,9.7,06:13,77,598,,3094.0,19.5,276,
,00:19:45,144,9.7,06:13,77,598,,3096.7,19.5,274,
,00:19:46,144,9.7,06:13,76,598,,3099.3,19.5,272,
,00:19:47,145,9.7,06:13,76,598,,3101.9,19.5,268,
,00:19:48,145,9.7,06:13,77,598,,3104.6,19.5,264,
,00:19:49,146,9.7,06:13,76,598,,3107.2,19.5,264,
,00:19:50,146,9.7,06:13,76,598,,3109.8,19.5,264,
,00:19:51,147,9.7,06:13,76,598,,3112.4,19.5,264,
,00:19:52,146,9.7,06:13,76,598,,3115.2,19.5,266,
,00:19:53,144,9.7,06:13,76,598,,3118.0,19.5,266,
,00:19:54,143,9.7,06:13,77,598,,3120.7,19.5,268,
,00:19:55,143,9.7,06:12,77,598,,3123.3,19.5,270,
,00:19:56,142,9.7,06:12,76,598,,3126.0,19.5,270,
,00:19:57,142,9.7,06:12,76,598,,3128.8,19.5,270,
,00:19:58,142,9.7,06:12,76,598,,3131.4,19.5,272,
,00:19:59,142,9.7,06:12,76,598,,3134.2,19.5,276,
,00:20:00,142,9.7,06:12,76,598,,3137.0,19.5,278,
,00:20:01,142,9.7,06:11,76,598,,3139.7,19.5,280,
,00:20:02,141,9.7,06:11,76,598,,3142.3,19.5,280,
,00:20:03,141,9.7,06:12,76,598,,3145.1,19.5,280,
,00:20:04,141,9.7,06:12,76,598,,3147.8,19.5,280,
,00:20:05,141,9.7,06:12,77,598,,3150.2,19.5,278,
,00:20:06,141,9.7,06:12,76,598,,3152.9,19.5,274,
,00:20:07,142,9.7,06:12,76,598,,3155.7,19.5,270,
,00:20:08,144,9.7,06:12,76,598,,3158.4,19.5,268,
,00:20:09,145,9.7,06:11,76,598,,3161.1,19.5,268,
,00:20:10,147,9.7,06:10,76,598,,3163.7,19.5,268,
,00:20:11,148,9.7,06:10,76,598,,3166.5,19.5,268,
,00:20:12,150,9.7,06:11,76,598,,3169.1,19.5,268,
,00:20:13,152,9.7,06:10,76,598,,3171.8,19.5,268,
,00:20:14,154,9.7,06:10,76,598,,3174.7,19.5,268,
,00:20:15,155,9.7,06:11,77,598,,3177.4,19.5,270,
,00:20:16,157,9.7,06:11,77,598,,3180.1,19.5,268,
,00:20:17,158,9.7,06:11,76,598,,3182.7,19.5,268,
,00:20:18,158,9.7,06:12,76,598,,3185.2,19.5,266,
,00:20:19,159,9.6,06:15,76,598,,3187.8,19.5,264,
,00:20:20,158,9.5,06:18,76,598,,3190.2,19.5,260,
,00:20:21,158,9.5,06:19,76,598,,3192.7,19.5,256,
,00:20:22,158,9.5,06:21,76,598,,3195.1,19.5,256,
,00:20:23,156,9.3,06:28,76,598,,3197.7,19.5,252,
,00:20:24,155,9.2,06:32,76,598,,3199.9,19.5,250,
,00:20:25,154,9.2,06:33,76,598,,3202.3,19.5,248,
,00:20:26,154,9.1,06:36,76,598,,3204.6,19.5,246,
,00:20:27,153,9.1,06:34,76,598,,3207.1,19.5,246,
,00:20:28,151,9.2,06:33,76,598,,3209.6,19.5,248,
,00:20:29,149,9.2,06:30,76,598,,3212.4,19.5,250,
,00:20:30,148,9.3,06:26,76,598,,3215.1,19.5,254,
,00:20:31,146,9.4,06:24,76,598,,3217.8,19.5,258,
,00:20:32,144,9.4,06:22,76,598,,3220.6,19.5,264,
,00:20:33,143,9.5,06:19,76,598,,3223.4,19.5,266,
,00:20:34,142,9.5,06:19,76,598,,3226.2,19.5,268,
,00:20:35,141,9.5,06:21,76,598,,3229.0,19.6,266,
,00:20:36,140,9.4,06:23,76,598,,3231.6,19.5,264,
,00:20:37,139,9.4,06:25,76,598,,3234.1,19.5,264,
,00:20:38,138,9.3,06:28,76,598,,3236.6,19.6,262,
,00:20:39,138,9.3,06:29,76,598,,3239.1,19.5,264,
,00:20:40,137,9.2,06:30,76,598,,3241.5,19.6,264,
,00:20:41,137,9.2,06:30,76,598,,3243.9,19.6,264,
,00:20:42,137,9.2,06:30,77,598,,3246.3,19.5,262,
,00:20:43,137,9.2,06:30,76,598,,3248.8,19.6,262,
,00:20:44,137,9.2,06:30,76,598,,3251.1,19.6,260,
,00:20:45,138,9.2,06:30,76,598,,3253.7,19.6,260,
,00:20:46,139,9.2,06:30,76,598,,3256.4,19.6,260,
,00:20:47,139,9.2,06:31,76,598,,3258.9,19.6,262,
,00:20:48,139,9.2,06:31,76,598,,3261.4,19.6,262,
,00:20:49,139,9.2,06:31,76,598,,3264.0,19.6,262,
,00:20:50,139,9.2,06:31,76,598,,3266.6,19.6,260,
,00:20:51,138,9.2,06:31,76,598,,3269.2,19.6,260,
,00:20:52,138,9.2,06:31,76,598,,3271.6,19.6,258,
,00:20:53,137,9.2,06:31,76,598,,3274.2,19.6,254,
,00:20:54,137,9.2,06:31,76,598,,3276.9,19.6,254,
,00:20:55,137,9.2,06:32,76,598,,3279.3,19.6,256,
,00:20:56,137,9.2,06:32,76,598,,3281.8,19.6,256,
,00:20:57,137,9.2,06:32,76,598,,3284.3,19.6,258,
,00:20:58,136,9.2,06:31,77,598,,3286.8,19.6,258,
,00:20:59,136,9.2,06:30,76,598,,3289.3,19.6,260,
,00:21:00,136,9.3,06:29,76,598,,3292.1,19.6,260,
,00:21:01,136,9.3,06:28,76,598,,3294.8,19.6,260,
,00:21:02,136,9.3,06:27,76,598,,3297.5,19.6,258,
,00:21:03,136,9.3,06:28,76,598,,3300.1,19.6,258,
,00:21:04,136,9.3,06:28,76,598,,3302.8,19.6,256,
,00:21:05,136,9.3,06:28,76,598,,3305.4,19.6,254,
,00:21:06,136,9.3,06:28,76,598,,3307.9,19.6,252,
,00:21:07,135,9.3,06:28,76,598,,3310.5,19.6,250,
,00:21:08,135,9.3,06:28,76,598,,3313.0,19.6,250,
,00:21:09,135,9.3,06:28,76,598,,3315.4,19.6,250,
,00:21:10,135,9.3,06:28,76,598,,3318.0,19.6,250,
,00:21:11,134,9.3,06:27,76,598,,3320.7,19.6,252,
,00:21:12,134,9.3,06:27,76,598,,3323.1,19.6,254,
,00:21:13,134,9.3,06:27,76,598,,3325.8,19.6,256,
,00:21:14,133,9.3,06:26,76,598,,3328.5,19.6,256,
,00:21:15,133,9.4,06:25,76,598,,3331.3,19.6,258,
,00:21:16,133,9.4,06:25,76,598,,3333.9,19.6,260,
,00:21:17,133,9.4,06:25,76,598,,3336.5,19.6,258,
,00:21:18,133,9.4,06:25,76,598,,3339.1,19.6,258,
,00:21:19,133,9.4,06:25,76,598,,3341.6,19.6,258,
,00:21:20,132,9.4,06:25,76,598,,3344.1,19.6,260,
,00:21:21,132,9.4,06:23,76,598,,3346.8,19.6,260,
,00:21:22,132,9.5,06:21,76,598,,3349.4,19.6,260,
,00:21:23,132,9.5,06:18,76,598,,3352.1,19.6,262,
,00:21:24,132,9.6,06:15,76,598,,3354.8,19.6,264,
,00:21:25,132,9.6,06:14,73,598,,3357.7,19.6,268,
,00:21:26,132,9.6,06:13,71,598,,3360.5,19.6,268,
,00:21:27,133,9.6,06:14,70,598,,3363.3,19.6,268,
,00:21:28,132,9.6,06:15,70,598,,3366.0,19.6,268,
,00:21:29,133,9.6,06:17,70,598,,3368.5,19.6,268,
,00:21:30,132,9.5,06:18,75,598,,3370.9,19.6,266,
,00:21:31,132,9.5,06:19,76,598,,3373.4,19.6,266,
,00:21:32,132,9.5,06:19,77,598,,3375.8,19.6,266,
,00:21:33,132,9.5,06:19,77,598,,3378.2,19.6,266,
,00:21:34,132,9.5,06:18,77,598,,3380.6,19.6,266,
,00:21:35,133,9.5,06:18,76,598,,3383.3,19.6,268,
,00:21:36,134,9.5,06:17,76,598,,3386.0,19.6,272,
,00:21:37,133,9.6,06:17,76,598,,3388.6,19.6,276,
,00:21:38,133,9.6,06:17,76,599,,3391.5,19.6,280,
,00:21:39,133,9.6,06:17,76,599,,3394.3,19.6,284,
,00:21:40,133,9.6,06:17,77,599,,3397.1,19.6,288,
,00:21:41,133,9.5,06:18,77,599,,3399.6,19.6,288,
,00:21:42,133,9.5,06:19,77,599,,3402.2,19.6,288,
,00:21:43,134,9.5,06:20,77,599,,3404.7,19.6,288,
,00:21:44,134,9.5,06:21,77,599,,3407.0,19.6,288,
,00:21:45,134,9.4,06:22,77,599,,3409.4,19.6,284,
,00:21:46,134,9.3,06:25,77,599,,3411.8,19.5,282,
,00:21:47,134,9.2,06:30,76,599,,3414.1,19.6,278,
,00:21:48,135,9.1,06:35,76,599,,3416.4,19.6,276,
,00:21:49,135,9.1,06:37,76,599,,3418.4,19.6,272,
,00:21:50,135,8.9,06:44,76,599,,3420.6,19.6,266,
,00:21:51,135,8.8,06:48,76,599,,3423.1,19.6,262,
,00:21:52,136,8.8,06:50,76,599,,3425.4,19.6,260,
,00:21:53,137,8.8,06:50,76,599,,3427.8,19.6,260,
,00:21:54,137,8.8,06:50,76,599,,3430.1,19.6,258,
,00:21:55,137,8.7,06:52,77,599,,3432.4,19.6,256,
,00:21:56,138,8.7,06:54,76,599,,3434.8,19.6,252,
,00:21:57,139,8.7,06:55,77,599,,3437.2,19.6,250,
,00:21:58,139,8.7,06:56,76,599,,3439.6,19.6,248,
,00:21:59,140,8.6,06:58,75,599,,3442.0,19.6,248,
,00:22:00,141,8.6,06:58,77,599,,3444.2,19.6,248,
,00:22:01,141,8.6,06:57,76,599,,3446.5,19.6,248,
,00:22:02,142,8.6,06:57,77,599,,3448.9,19.6,244,
,00:22:03,143,8.7,06:55,77,599,,3451.4,19.6,244,
,00:22:04,144,8.7,06:55,77,599,,3453.8,19.6,244,
,00:22:05,145,8.7,06:53,77,599,,3456.2,19.6,246,
,00:22:06,146,8.7,06:53,77,599,,3458.7,19.6,246,
,00:22:07,146,8.7,06:53,76,599,,3461.5,19.6,246,
,00:22:08,147,8.8,06:51,76,599,,3463.9,19.6,246,
,00:22:09,147,8.8,06:50,76,599,,3466.5,19.6,246,
,00:22:10,147,8.8,06:50,76,599,,3469.0,19.6,246,
,00:22:11,148,8.8,06:48,77,599,,3471.6,19.6,246,
,00:22:12,148,8.9,06:46,77,599,,3474.1,19.6,248,
,00:22:13,149,8.9,06:43,77,599,,3476.8,19.6,250,
,00:22:14,150,9.0,06:40,77,599,,3479.7,19.6,252,
,00:22:15,150,9.1,06:36,77,599,,3482.8,19.6,256,
,00:22:16,150,9.1,06:34,77,599,,3485.5,19.6,258,
,00:22:17,150,9.2,06:33,76,599,,3488.4,19.6,258,
,00:22:18,150,9.2,06:32,76,599,,3491.2,19.6,258,
,00:22:19,150,9.2,06:32,76,599,,3493.9,19.6,258,
,00:22:20,150,9.2,06:32,76,599,,3496.7,19.6,258,
,00:22:21,149,9.2,06:30,76,599,,3499.3,19.6,256,
,00:22:22,149,9.3,06:29,77,599,,3502.0,19.6,256,
,00:22:23,149,9.3,06:28,77,599,,3504.5,19.6,254,
,00:22:24,149,9.3,06:26,77,599,,3507.0,19.6,256,
,00:22:25,149,9.4,06:25,77,599,,3509.6,19.6,256,
,00:22:26,149,9.4,06:23,77,599,,3512.4,19.6,258,
,00:22:27,149,9.5,06:21,77,599,,3515.4,19.6,264,
,00:22:28,148,9.5,06:19,77,599,,3518.6,19.6,266,
,00:22:29,147,9.6,06:14,76,599,,3521.4,19.6,268,
,00:22:30,147,9.7,06:11,76,599,,3524.5,19.6,270,
,00:22:31,146,9.7,06:10,76,599,,3527.4,19.6,270,
,00:22:32,146,9.8,06:09,76,599,,3530.4,19.6,268,
,00:22:33,146,9.8,06:08,77,599,,3533.1,19.6,268,
,00:22:34,146,9.8,06:07,76,599,,3535.8,19.6,268,
,00:22:35,146,9.8,06:08,76,599,,3538.6,19.6,266,
,00:22:36,146,9.8,06:07,76,599,,3541.3,19.6,264,
,00:22:37,146,9.8,06:07,76,599,,3543.9,19.6,264,
,00:22:38,146,9.9,06:05,76,599,,3546.5,19.6,268,
,00:22:39,146,9.9,06:03,76,599,,3549.3,19.6,268,
,00:22:40,146,9.9,06:02,76,599,,3552.2,19.6,266,
,00:22:41,146,10.0,06:01,76,599,,3554.8,19.6,264,
,00:22:42,146,10.0,05:59,76,599,,3557.8,19.6,264,
,00:22:43,146,10.0,05:59,76,599,,3560.7,19.6,266,
,00:22:44,146,10.1,05:57,76,599,,3563.6,19.6,268,
,00:22:45,146,10.1,05:55,76,599,,3566.5,19.6,270,
,00:22:46,146,10.2,05:53,76,599,,3569.7,19.6,272,
,00:22:47,146,10.2,05:52,77,599,,3572.6,19.6,274,
,00:22:48,146,10.4,05:45,76,599,,3575.6,19.6,280,
,00:22:49,146,10.4,05:45,76,599,,3578.2,19.6,280,
,00:22:50,146,10.4,05:45,76,599,,3581.2,19.6,282,
,00:22:51,146,10.4,05:48,76,599,,3583.8,19.6,280,
,00:22:52,146,10.3,05:50,76,599,,3586.4,19.6,280,
,00:22:53,145,10.2,05:54,76,599,,3588.2,19.6,280,
,00:22:54,145,10.1,05:57,76,599,,3590.3,19.6,280,
,00:22:55,145,10.0,05:59,76,599,,3592.6,19.6,278,
,00:22:56,144,10.0,05:59,77,599,,3594.6,19.6,280,
,00:22:57,145,10.1,05:57,77,599,,3597.0,19.6,284,
,00:22:58,145,10.2,05:53,77,599,,3599.6,19.6,292,
,00:22:59,145,10.3,05:48,76,599,,3602.2,19.6,296,
,00:23:00,145,10.5,05:44,76,599,,3605.7,19.6,300,
,00:23:01,145,10.5,05:43,76,599,,3609.2,19.6,300,
,00:23:02,145,10.6,05:41,76,599,,3612.9,19.6,302,
,00:23:03,145,10.5,05:42,76,599,,3616.0,19.6,300,
,00:23:04,145,10.5,05:43,77,599,,3619.3,19.6,300,
,00:23:05,145,10.5,05:44,77,599,,3622.6,19.6,300,
,00:23:06,145,10.4,05:46,77,599,,3625.4,19.6,298,
,00:23:07,145,10.3,05:48,77,599,,3627.4,19.6,294,
,00:23:08,145,10.3,05:51,76,599,,3629.3,19.6,292,
,00:23:09,145,10.2,05:53,77,599,,3631.0,19.6,288,
,00:23:10,145,10.3,05:51,76,599,,3633.0,19.6,290,
,00:23:11,145,10.3,05:49,76,599,,3635.1,19.6,292,
,00:23:12,144,10.4,05:47,76,599,,3638.3,19.6,292,
,00:23:13,144,10.5,05:44,76,599,,3641.0,19.6,296,
,00:23:14,143,10.6,05:41,76,599,,3643.8,19.6,294,
,00:23:15,143,10.5,05:44,76,599,,3646.8,19.6,292,
,00:23:16,143,10.4,05:46,76,599,,3650.0,19.6,290,
,00:23:17,143,10.4,05:48,76,599,,3653.0,19.6,288,
,00:23:18,143,10.3,05:48,77,599,,3655.9,19.6,284,
,00:23:19,142,10.4,05:48,77,599,,3658.9,19.6,282,
,00:23:20,141,10.4,05:47,77,599,,3661.8,19.5,282,
,00:23:21,141,10.4,05:46,76,599,,3664.6,19.6,284,
,00:23:22,141,10.4,05:46,76,599,,3667.3,19.6,286,
,00:23:23,141,10.4,05:47,76,599,,3670.1,19.6,288,
,00:23:24,141,10.3,05:50,76,599,,3672.6,19.6,288,
,00:23:25,141,10.2,05:52,76,599,,3675.4,19.6,288,
,00:23:26,139,10.2,05:54,76,599,,3678.0,19.6,286,
,00:23:27,138,10.1,05:57,76,599,,3680.5,19.6,284,
,00:23:28,137,10.0,06:01,76,599,,3682.5,19.6,282,
,00:23:29,136,9.8,06:06,76,599,,3684.4,19.6,280,
,00:23:30,135,9.8,06:08,76,599,,3686.2,19.6,280,
,00:23:31,135,9.6,06:13,76,599,,3688.6,19.6,278,
,00:23:32,135,9.6,06:16,76,599,,3691.0,19.6,278,
,00:23:33,134,9.5,06:19,76,599,,3693.3,19.6,276,
,00:23:34,134,9.4,06:23,76,599,,3695.6,19.6,274,
,00:23:35,134,9.3,06:28,76,599,,3698.1,19.6,270,
,00:23:36,135,9.2,06:33,76,599,,3700.3,19.6,266,
,00:23:37,135,9.0,06:38,76,599,,3702.8,19.6,262,
,00:23:38,136,9.0,06:41,76,599,,3705.2,19.6,260,
,00:23:39,137,8.9,06:43,76,599,,3707.5,19.6,258,
,00:23:40,137,9.0,06:42,76,599,,3709.8,19.6,258,
,00:23:41,137,9.0,06:41,76,599,,3712.0,19.6,258,
,00:23:42,137,9.0,06:40,76,599,,3714.6,19.6,260,
,00:23:43,138,9.0,06:38,76,599,,3717.2,19.5,262,
,00:23:44,138,9.1,06:36,76,599,,3719.8,19.6,262,
,00:23:45,138,9.1,06:34,76,599,,3722.8,19.6,264,
,00:23:46,138,9.2,06:32,76,599,,3725.9,19.6,266,
,00:23:47,138,9.3,06:28,76,599,,3729.0,19.6,268,
,00:23:48,138,9.4,06:24,76,599,,3731.9,19.6,272,
,00:23:49,138,9.5,06:20,76,599,,3734.9,19.6,274,
,00:23:50,138,9.5,06:19,76,599,,3737.7,19.6,272,
,00:23:51,137,9.5,06:20,76,599,,3740.4,19.5,272,
,00:23:52,138,9.5,06:21,76,599,,3742.9,19.6,270,
,00:23:53,139,9.4,06:22,76,599,,3745.6,19.6,270,
,00:23:54,139,9.4,06:24,76,599,,3748.2,19.6,268,
,00:23:55,139,9.4,06:24,76,599,,3750.6,19.6,268,
,00:23:56,138,9.4,06:23,76,599,,3753.0,19.6,264,
,00:23:57,138,9.5,06:21,76,599,,3755.5,19.5,262,
,00:23:58,137,9.5,06:20,76,599,,3758.3,19.6,260,
,00:23:59,137,9.5,06:19,76,599,,3760.9,19.6,258,
,00:24:00,136,9.5,06:18,76,599,,3763.7,19.6,258,
,00:24:01,136,9.5,06:19,77,599,,3766.5,19.5,254,
,00:24:02,136,9.5,06:21,76,599,,3769.0,19.6,252,
,00:24:03,135,9.4,06:23,76,599,,3771.3,19.6,252,
,00:24:04,135,9.4,06:24,76,599,,3773.6,19.6,250,
,00:24:05,135,9.4,06:25,76,599,,3776.1,19.5,248,
,00:24:06,135,9.4,06:25,76,599,,3778.7,19.6,250,
,00:24:07,135,9.4,06:23,76,599,,3781.0,19.6,250,
,00:24:08,135,9.5,06:21,76,599,,3783.6,19.5,252,
,00:24:09,136,9.5,06:18,77,599,,3786.5,19.5,254,
,00:24:10,137,9.6,06:15,76,599,,3789.7,19.6,256,
,00:24:11,138,9.7,06:12,76,599,,3792.9,19.5,260,
,00:24:12,139,9.7,06:10,77,599,,3796.1,19.6,264,
,00:24:13,139,9.8,06:08,76,599,,3799.5,19.6,268,
,00:24:14,139,9.8,06:07,77,599,,3802.7,19.6,272,
,00:24:15,140,9.9,06:05,76,599,,3805.7,19.6,274,
,00:24:16,140,9.9,06:04,76,599,,3808.7,19.6,276,
,00:24:17,140,9.9,06:04,76,599,,3811.5,19.6,276,
,00:24:18,141,9.9,06:04,76,599,,3814.3,19.6,276,
,00:24:19,141,9.9,06:02,76,599,,3816.8,19.6,278,
,00:24:20,141,10.2,05:53,76,599,,3819.3,19.6,286,
,00:24:21,141,10.5,05:44,76,599,,3823.1,19.6,294,
,00:24:22,141,10.7,05:37,76,599,,3826.4,19.6,302,
,00:24:23,141,10.9,05:29,76,599,,3829.6,19.6,312,
,00:24:24,141,11.0,05:27,77,599,,3832.6,19.6,316,
,00:24:25,141,11.0,05:27,77,599,,3836.0,19.6,322,
,00:24:26,140,11.0,05:28,76,599,,3839.3,19.6,320,
,00:24:27,140,11.0,05:27,76,599,,3842.6,19.6,318,
,00:24:28,139,11.0,05:29,76,599,,3845.8,19.6,314,
,00:24:29,138,10.9,05:32,76,599,,3848.9,19.6,310,
,00:24:30,138,10.8,05:35,76,599,,3851.1,19.6,308,
,00:24:31,137,10.6,05:39,77,599,,3853.5,19.6,302,
,00:24:32,136,10.5,05:43,77,599,,3856.0,19.6,298,
,00:24:33,136,10.3,05:51,76,599,,3858.3,19.6,290,
,00:24:34,136,10.1,05:58,76,599,,3860.1,19.6,284,
,00:24:35,136,9.9,06:03,76,599,,3862.1,19.6,282,
,00:24:36,136,9.7,06:10,76,599,,3864.3,19.6,276,
,00:24:37,136,9.6,06:15,76,599,,3866.5,19.6,272,
,00:24:38,136,9.6,06:15,76,599,,3868.8,19.6,272,
,00:24:39,135,9.6,06:15,76,599,,3871.1,19.6,272,
,00:24:40,135,9.6,06:15,76,599,,3873.8,19.6,272,
,00:24:41,135,9.6,06:15,76,599,,3876.4,19.6,272,
,00:24:42,135,9.6,06:14,76,599,,3879.2,19.6,272,
,00:24:43,135,9.6,06:15,76,599,,3882.1,19.6,270,
,00:24:44,134,9.5,06:17,76,599,,3885.0,19.6,270,
,00:24:45,133,9.5,06:20,76,599,,3887.5,19.6,266,
,00:24:46,133,9.4,06:21,76,599,,3890.0,19.6,264,
,00:24:47,133,9.4,06:22,77,599,,3892.7,19.6,264,
,00:24:48,133,9.5,06:21,76,599,,3895.2,19.6,264,
,00:24:49,131,9.5,06:19,76,599,,3897.9,19.6,266,
,00:24:50,130,9.5,06:17,77,599,,3900.5,19.6,266,
,00:24:51,131,9.6,06:16,76,599,,3903.3,19.6,264,
,00:24:52,131,9.6,06:15,77,599,,3905.9,19.6,266,
,00:24:53,131,9.6,06:14,77,599,,3908.5,19.6,266,
,00:24:54,132,9.7,06:12,76,599,,3911.5,19.6,270,
,00:24:55,132,9.7,06:11,77,599,,3914.4,19.6,272,
,00:24:56,133,9.8,06:09,76,599,,3917.3,19.6,274,
,00:24:57,133,9.9,06:05,76,599,,3920.3,19.6,276,
,00:24:58,134,9.9,06:04,76,599,,3923.3,19.6,278,
,00:24:59,134,9.9,06:04,76,599,,3926.1,19.6,280,
,00:25:00,135,10.0,06:01,76,599,,3929.0,19.6,282,
,00:25:01,135,10.0,06:01,76,599,,3931.8,19.6,284,
,00:25:02,135,9.9,06:03,76,599,,3934.8,19.6,280,
,00:25:03,135,9.9,06:03,76,599,,3937.5,19.6,278,
,00:25:04,135,9.9,06:02,76,599,,3940.3,19.6,276,
,00:25:05,136,10.0,06:01,76,599,,3942.8,19.6,276,
,00:25:06,136,10.0,05:59,77,599,,3945.7,19.7,276,
,00:25:07,136,10.1,05:55,77,599,,3948.6,19.6,278,
,00:25:08,136,10.2,05:52,76,599,,3951.4,19.7,280,
,00:25:09,135,10.3,05:51,76,599,,3954.7,19.7,284,
,00:25:10,135,10.3,05:51,76,599,,3957.7,19.7,286,
,00:25:11,134,10.3,05:51,76,599,,3960.6,19.7,286,
,00:25:12,134,10.2,05:52,77,599,,3963.5,19.7,286,
,00:25:13,134,10.2,05:53,77,599,,3966.1,19.7,288,
,00:25:14,134,10.2,05:54,77,599,,3969.0,19.7,288,
,00:25:15,135,10.1,05:56,77,599,,3971.5,19.7,286,
,00:25:16,135,10.1,05:58,76,599,,3973.8,19.7,286,
,00:25:17,136,10.0,06:00,77,599,,3976.1,19.7,286,
,00:25:18,137,9.9,06:05,76,600,,3978.2,19.7,282,
,00:25:19,137,9.8,06:09,76,600,,3980.3,19.7,280,
,00:25:20,137,9.7,06:13,76,600,,3982.6,19.7,278,
,00:25:21,138,9.6,06:13,76,600,,3985.0,19.7,276,
,00:25:22,138,9.6,06:15,76,600,,3987.4,19.7,276,
,00:25:23,137,9.6,06:15,76,600,,3989.9,19.7,276,
,00:25:24,137,9.6,06:14,76,600,,3992.4,19.7,278,
,00:25:25,137,9.7,06:12,76,600,,3995.3,19.7,278,
,00:25:26,137,9.7,06:10,76,600,,3998.1,19.7,282,
,00:25:27,137,9.7,06:10,76,600,,4000.9,19.7,282,
,00:25:28,137,9.7,06:10,76,600,,4003.9,19.7,282,
,00:25:29,137,9.7,06:11,76,600,,4006.7,19.7,280,
,00:25:30,137,9.7,06:12,76,600,,4009.3,19.7,276,
,00:25:31,137,9.7,06:13,76,600,,4012.1,19.7,276,
,00:25:32,137,9.7,06:13,76,600,,4014.7,19.7,274,
,00:25:33,136,9.6,06:14,76,600,,4017.2,19.7,270,
,00:25:34,136,9.6,06:14,76,600,,4019.8,19.8,268,
,00:25:35,136,9.6,06:15,77,600,,4022.3,19.8,268,
,00:25:36,136,9.5,06:18,76,600,,4024.8,19.8,266,
,00:25:37,136,9.4,06:21,76,600,,4027.0,19.8,264,
,00:25:38,136,9.4,06:23,76,600,,4029.5,19.8,262,
,00:25:39,136,9.4,06:24,76,600,,4032.0,19.8,264,
,00:25:40,136,9.4,06:25,76,600,,4034.5,19.8,266,
,00:25:41,136,9.4,06:23,76,600,,4036.9,19.8,266,
,00:25:42,136,9.5,06:19,76,600,,4039.7,19.8,270,
,00:25:43,136,9.6,06:17,76,600,,4042.2,19.8,270,
,00:25:44,136,9.6,06:14,76,600,,4045.2,19.8,274,
,00:25:45,136,9.7,06:12,76,600,,4048.0,19.8,276,
,00:25:46,136,9.7,06:10,76,600,,4050.9,19.8,278,
,00:25:47,135,9.8,06:09,76,600,,4053.8,19.8,278,
,00:25:48,137,9.8,06:08,76,600,,4056.9,19.8,276,
,00:25:49,139,9.8,06:08,76,600,,4059.6,19.8,276,
,00:25:50,142,9.8,06:09,76,600,,4062.4,19.8,276,
,00:25:51,144,9.8,06:09,76,600,,4065.0,19.8,276,
,00:25:52,147,9.7,06:10,76,600,,4067.7,19.8,274,
,00:25:53,149,9.7,06:10,76,600,,4070.2,19.8,272,
,00:25:54,151,9.7,06:10,76,600,,4072.9,19.8,272,
,00:25:55,153,9.8,06:09,76,600,,4075.6,19.8,270,
,00:25:56,154,9.8,06:09,76,600,,4078.2,19.8,272,
,00:25:57,155,9.8,06:09,76,600,,4080.9,19.8,272,
,00:25:58,155,9.8,06:08,76,600,,4083.7,19.8,272,
,00:25:59,155,9.8,06:08,76,600,,4086.4,19.8,272,
,00:26:00,155,9.8,06:08,76,600,,4089.3,19.8,272,
,00:26:01,155,9.8,06:09,76,600,,4092.0,19.9,274,
,00:26:02,155,9.8,06:09,76,600,,4094.5,19.8,274,
,00:26:03,154,9.7,06:10,76,600,,4097.2,19.9,272,
,00:26:04,152,9.8,06:09,76,600,,4099.8,19.8,272,
,00:26:05,152,9.8,06:08,76,600,,4102.7,19.9,272,
,00:26:06,151,9.8,06:08,76,600,,4105.4,19.9,270,
,00:26:07,151,9.8,06:07,76,600,,4108.2,19.9,270,
,00:26:08,151,9.8,06:06,76,600,,4111.0,19.9,270,
,00:26:09,151,9.9,06:05,76,600,,4113.7,19.9,270,
,00:26:10,151,9.9,06:05,76,600,,4116.6,19.9,270,
,00:26:11,151,9.9,06:04,76,600,,4119.7,19.9,270,
,00:26:12,150,9.9,06:03,76,600,,4122.6,19.9,270,
