Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),Unnamed: 11
,00:13:45,141,11.6,05:12,77,569,,2483.5,21.1,330,
,00:13:46,141,11.6,05:11,77,569,,2486.9,21.2,330,
,00:13:47,141,11.6,05:10,76,569,,2489.9,21.2,326,
,00:13:48,141,11.7,05:09,76,569,,2492.9,21.1,322,
,00:13:49,141,11.7,05:08,76,569,,2496.4,21.1,318,
,00:13:50,140,11.7,05:08,76,569,,2500.2,21.1,316,
,00:13:51,140,11.7,05:07,76,569,,2503.6,21.1,316,
,00:13:52,140,11.7,05:07,76,569,,2506.9,21.1,316,
,00:13:53,140,11.7,05:07,76,569,,2510.1,21.1,316,
,00:13:54,140,11.7,05:07,77,569,,2513.3,21.1,316,
,00:13:55,139,11.7,05:08,77,569,,2516.4,21.1,314,
,00:13:56,139,11.6,05:10,77,569,,2519.5,21.1,314,
,00:13:57,139,11.6,05:12,77,569,,2522.7,21.1,312,
,00:13:58,139,11.5,05:14,77,569,,2525.5,21.1,310,
,00:13:59,139,11.4,05:15,77,569,,2528.3,21.1,308,
,00:14:00,139,11.3,05:18,77,569,,2531.4,21.1,306,
,00:14:01,139,11.4,05:17,77,569,,2534.3,21.1,306,
,00:14:02,138,11.4,05:15,77,569,,2537.4,21.1,306,
,00:14:03,138,11.5,05:13,77,568,,2540.6,21.1,308,
,00:14:04,139,11.5,05:12,77,568,,2544.0,21.1,310,
,00:14:05,139,11.6,05:11,76,568,,2547.2,21.1,312,
,00:14:06,139,11.6,05:10,76,568,,2550.4,21.1,314,
,00:14:07,139,11.6,05:11,76,568,,2553.8,21.1,316,
,00:14:08,139,11.6,05:11,76,568,,2557.1,21.1,318,
,00:14:09,139,11.6,05:10,77,568,,2560.5,21.1,318,
,00:14:10,140,11.6,05:10,77,568,,2563.8,21.1,318,
,00:14:11,139,11.7,05:09,77,568,,2567.1,21.1,318,
,00:14:12,140,11.7,05:07,77,568,,2570.3,21.1,318,
,00:14:13,140,11.8,05:05,76,568,,2573.5,21.1,316,
,00:14:14,140,11.8,05:05,76,568,,2576.9,21.1,318,
,00:14:15,140,11.8,05:05,76,568,,2580.5,21.1,316,
,00:14:16,140,11.7,05:07,76,568,,2583.6,21.1,312,
,00:14:17,139,11.6,05:12,75,568,,2586.7,21.1,306,
,00:14:18,139,11.2,05:21,75,568,,2589.6,21.1,298,
,00:14:19,140,10.7,05:38,75,568,,2592.2,21.1,282,
,00:14:20,142,5.7,10:32,74,568,,2593.6,21.1,150,
,00:14:21,143,2.9,20:41,74,568,,2593.9,21.1,76,
,00:14:22,144,1.6,38:43,73,568,,2593.9,21.1,40,
,00:14:23,145,0.0,00:00,73,568,,2593.9,21.1,0,
,00:14:24,145,0.0,00:00,73,568,,2593.9,21.1,0,
,00:14:25,146,0.0,00:00,73,568,,2593.9,21.1,0,
,00:14:26,146,0.0,00:00,0,568,,2593.9,21.1,0,
,00:14:27,146,0.0,00:00,0,568,,2593.9,21.1,0,
,00:14:28,146,0.0,00:00,0,568,,2593.9,21.1,0,
,00:14:29,146,0.0,00:00,0,568,,2593.9,21.1,0,
,00:14:30,145,0.0,00:00,0,568,,2593.9,21.1,0,
,00:14:31,144,0.3,176:28,0,568,,2593.9,21.1,8,
,00:14:32,142,0.5,133:20,0,568,,2593.9,21.1,12,
,00:14:33,139,0.5,125:00,0,568,,2593.9,21.1,12,
,00:14:34,137,0.7,90:55,0,568,,2593.9,21.1,18,
,00:14:35,137,0.7,85:43,0,568,,2593.9,21.1,20,
,00:14:36,137,0.6,100:00,0,568,,2593.9,21.1,18,
,00:14:37,137,0.0,00:00,0,568,,2593.9,21.1,0,
,00:14:38,137,0.0,00:00,0,568,,2593.9,21.1,0,
,00:14:39,136,0.0,00:00,0,568,,2593.9,21.1,0,
,00:14:40,134,0.0,00:00,0,568,,2593.9,21.1,0,
,00:14:41,131,0.0,00:00,0,568,,2593.9,21.1,0,
,00:14:42,128,0.0,00:00,0,568,,2593.9,21.1,0,
,00:14:43,126,0.0,00:00,0,568,,2593.9,21.1,0,
,00:14:44,123,0.0,00:00,30,568,,2593.9,21.1,0,
,00:14:45,122,0.0,00:00,30,568,,2593.9,21.1,0,
,00:14:46,122,0.0,00:00,45,568,,2593.9,21.1,0,
,00:14:47,123,0.0,00:00,59,568,,2593.9,21.1,0,
,00:14:48,123,0.0,00:00,59,568,,2593.9,21.1,0,
,00:14:49,110,4.5,13:22,0,568,,2593.9,21.1,124,
,00:14:50,112,6.6,09:07,0,568,,2595.5,21.1,184,
,00:14:51,114,8.8,06:51,40,568,,2598.0,21.1,246,
,00:14:52,114,10.7,05:38,40,568,,2601.6,21.1,302,
,00:14:53,114,11.8,05:05,60,568,,2605.9,21.1,332,
,00:14:54,115,12.4,04:50,60,568,,2610.85,21.1,346,
,00:14:55,116,12.7,04:44,60,568,,2615.79,21.1,356,
,00:14:56,116,12.7,04:43,70,568,,2620.74,21.1,358,
,00:14:57,117,12.7,04:43,75,568,,2625.69,21.1,356,
,00:14:58,117,12.8,04:42,79,568,,2630.64,21.1,356,
,00:14:59,118,12.9,04:40,79,568,,2635.58,21.1,358,
,00:15:00,118,12.6,04:46,79,568,,2640.53,21.1,346,
,00:15:01,119,11.9,05:02,79,567,,2645.48,21.1,326,
,00:15:02,119,11.0,05:27,79,567,,2650.42,21.1,300,
,00:15:03,120,10.3,05:49,79,567,,2655.37,21.1,280,
,00:15:04,120,10.2,05:52,79,567,,2658.2,21.1,276,
,00:15:05,121,10.1,05:56,79,567,,2661.0,21.1,268,
,00:15:06,121,10.0,05:59,79,567,,2664.0,21.1,264,
,00:15:07,122,10.0,06:01,79,567,,2666.7,21.1,262,
,00:15:08,122,9.9,06:03,79,567,,2669.6,21.1,260,
,00:15:09,123,9.9,06:04,79,567,,2672.9,21.1,258,
,00:15:10,124,9.9,06:04,79,567,,2676.1,21.1,254,
,00:15:11,126,9.9,06:05,78,567,,2679.6,21.1,254,
,00:15:12,127,9.9,06:05,78,567,,2683.2,21.1,254,
,00:15:13,128,9.9,06:04,79,566,,2687.4,21.1,254,
,00:15:14,128,10.7,05:35,79,566,,2691.7,21.1,274,
,00:15:15,129,11.4,05:16,79,566,,2696.4,21.1,288,
,00:15:16,130,11.8,05:05,79,566,,2700.6,21.0,302,
,00:15:17,130,12.0,04:59,78,566,,2704.3,21.1,310,
,00:15:18,130,12.1,04:57,78,566,,2708.3,21.0,316,
,00:15:19,130,12.1,04:57,78,566,,2712.1,21.0,318,
,00:15:20,131,12.1,04:57,78,566,,2715.7,21.0,320,
,00:15:21,132,12.1,04:57,78,566,,2718.9,21.0,322,
,00:15:22,132,12.2,04:56,78,566,,2721.7,21.0,320,
,00:15:23,132,12.3,04:53,78,566,,2724.7,21.0,320,
,00:15:24,132,12.4,04:50,78,566,,2728.4,21.0,326,
,00:15:25,132,12.5,04:48,77,566,,2732.4,21.0,328,
,00:15:26,132,12.6,04:47,77,566,,2736.5,21.0,332,
,00:15:27,132,12.6,04:46,76,566,,2739.9,21.0,334,
,00:15:28,133,12.6,04:46,76,566,,2743.0,21.0,336,
,00:15:29,135,12.5,04:48,76,566,,2746.8,21.0,336,
,00:15:30,135,12.5,04:48,75,566,,2750.7,21.0,334,
,00:15:31,136,12.5,04:49,75,566,,2754.1,21.0,336,
,00:15:32,138,12.4,04:49,76,566,,2757.3,21.0,338,
,00:15:33,138,12.4,04:51,77,566,,2760.0,21.0,342,
,00:15:34,138,12.4,04:51,77,566,,2762.6,21.0,342,
,00:15:35,138,12.3,04:52,77,566,,2765.3,21.0,344,
,00:15:36,139,12.3,04:52,77,566,,2768.7,21.0,340,
,00:15:37,138,12.3,04:52,77,566,,2772.5,21.0,338,
,00:15:38,138,12.3,04:52,77,566,,2775.9,21.0,344,
,00:15:39,137,12.4,04:51,77,566,,2779.1,21.0,344,
,00:15:40,136,12.4,04:50,77,566,,2782.7,21.0,342,
,00:15:41,137,12.5,04:49,77,566,,2786.6,21.0,342,
,00:15:42,138,12.5,04:48,77,566,,2790.3,21.0,342,
,00:15:43,139,12.5,04:48,77,566,,2794.3,21.0,342,
,00:15:44,140,12.5,04:48,77,566,,2797.7,21.0,340,
,00:15:45,141,12.5,04:48,77,566,,2801.3,21.0,338,
,00:15:46,141,12.5,04:48,77,566,,2804.8,21.0,334,
,00:15:47,140,12.5,04:48,77,566,,2808.3,21.0,334,
,00:15:48,140,12.5,04:48,77,566,,2811.8,21.0,334,
,00:15:49,139,12.5,04:49,77,566,,2814.9,21.0,336,
,00:15:50,140,12.4,04:50,77,566,,2818.0,21.0,336,
,00:15:51,140,12.3,04:53,77,566,,2821.1,21.0,332,
,00:15:52,141,12.2,04:55,77,566,,2824.3,21.0,330,
,00:15:53,141,12.1,04:58,77,566,,2827.4,21.0,324,
,00:15:54,142,12.1,04:59,77,566,,2830.6,21.0,324,
,00:15:55,143,12.2,04:54,79,565,,2833.4,21.0,324,
,00:15:56,143,12.5,04:47,79,565,,2836.6,21.0,326,
,00:15:57,144,13.1,04:35,79,565,,2840.5,21.0,340,
,00:15:58,146,17.2,03:30,79,565,,2845.2,21.0,444,
,00:15:59,146,17.8,03:23,79,565,,2850.15,21.0,462,
,00:16:00,147,17.7,03:23,79,565,,2855.09,21.0,460,
,00:16:01,147,17.8,03:23,79,565,,2860.04,21.0,464,
,00:16:02,148,17.8,03:22,79,565,,2864.99,21.0,466,
,00:16:03,149,17.8,03:22,79,565,,2869.94,21.0,468,
,00:16:04,149,17.8,03:22,79,565,,2874.88,21.0,464,
,00:16:05,150,17.7,03:23,79,565,,2879.83,21.0,460,
,00:16:06,150,17.6,03:25,81,565,,2884.78,21.0,452,
,00:16:07,149,17.4,03:27,84,564,,2889.72,21.0,440,
,00:16:08,149,17.2,03:30,86,564,,2893.2,21.0,428,
,00:16:09,149,17.0,03:32,85,564,,2896.1,21.0,420,
,00:16:10,150,16.8,03:34,84,564,,2899.4,21.0,414,
,00:16:11,150,16.8,03:34,82,564,,2902.9,21.0,428,
,00:16:12,151,17.0,03:31,82,564,,2907.5,21.0,422,
,00:16:13,151,17.1,03:31,82,564,,2911.7,21.0,424,
,00:16:14,152,17.2,03:30,82,564,,2911.7,21.0,430,
,00:16:15,152,17.1,03:31,82,564,,2911.7,21.0,438,
,00:16:16,153,17.1,03:31,82,564,,2911.7,21.0,452,
,00:16:17,153,17.1,03:30,80,564,,2915.7,21.0,464,
,00:16:18,153,17.1,03:31,80,564,,2919.4,21.0,478,
,00:16:19,154,17.1,03:31,80,564,,2923.1,21.0,490,
,00:16:20,154,17.1,03:31,80,564,,2926.5,21.0,500,
,00:16:21,155,17.1,03:31,80,565,,2929.7,21.0,506,
,00:16:22,155,17.1,03:31,80,565,,2933.0,21.0,508,
,00:16:23,156,13.8,04:21,79,565,,2934.9,21.0,412,
,00:16:24,156,12.4,04:49,79,565,,2937.8,21.0,376,
,00:16:25,156,11.9,05:03,79,565,,2941.1,21.0,362,
,00:16:26,156,11.6,05:09,79,565,,2944.9,21.0,356,
,00:16:27,156,11.5,05:12,79,565,,2948.6,21.0,352,
,00:16:28,157,11.5,05:14,79,565,,2952.2,21.0,348,
,00:16:29,157,11.4,05:15,79,565,,2955.9,21.0,346,
,00:16:30,156,11.4,05:15,79,565,,2959.5,21.0,344,
,00:16:31,156,11.4,05:16,79,565,,2962.8,21.0,340,
,00:16:32,156,11.4,05:16,79,565,,2966.0,21.0,342,
,00:16:33,155,11.4,05:16,80,565,,2969.5,21.0,342,
,00:16:34,154,11.4,05:15,80,565,,2973.1,21.0,338,
,00:16:35,154,11.4,05:16,80,565,,2976.4,21.0,336,
,00:16:36,154,11.4,05:16,80,565,,2979.6,21.0,334,
,00:16:37,154,11.4,05:16,79,565,,2982.8,20.9,330,
,00:16:38,154,11.4,05:16,79,565,,2986.1,21.0,326,
,00:16:39,154,11.4,05:17,79,565,,2989.5,21.0,326,
,00:16:40,154,11.4,05:17,79,565,,2992.8,20.9,322,
,00:16:41,155,11.3,05:18,79,565,,2996.1,21.0,322,
,00:16:42,156,11.3,05:19,79,565,,2999.3,20.9,320,
,00:16:43,156,11.2,05:21,79,565,,3002.1,20.9,318,
,00:16:44,156,11.2,05:22,79,565,,3005.5,21.0,318,
,00:16:45,157,11.2,05:23,78,565,,3008.6,20.9,320,
,00:16:46,158,11.1,05:24,78,565,,3012.1,20.9,318,
,00:16:47,159,11.1,05:25,79,565,,3015.4,20.9,316,
,00:16:48,159,11.0,05:27,79,565,,3018.5,20.9,314,
,00:16:49,159,11.0,05:28,79,565,,3021.5,20.9,310,
,00:16:50,159,10.9,05:30,79,565,,3024.7,20.9,304,
,00:16:51,159,10.9,05:31,79,565,,3028.2,20.9,302,
,00:16:52,159,10.8,05:33,79,565,,3031.8,20.9,300,
,00:16:53,159,10.8,05:34,79,565,,3035.0,20.9,300,
,00:16:54,159,10.8,05:35,79,565,,3038.3,20.9,298,
,00:16:55,159,10.7,05:36,79,565,,3041.8,20.9,298,
,00:16:56,159,10.7,05:37,79,565,,3045.3,20.9,298,
,00:16:57,159,10.6,05:39,79,565,,3048.7,20.9,298,
,00:16:58,159,10.6,05:41,79,565,,3051.9,20.9,296,
,00:16:59,159,10.5,05:44,79,565,,3055.2,20.9,290,
,00:17:00,159,10.4,05:46,79,565,,3058.5,20.9,286,
,00:17:01,159,10.3,05:49,79,565,,3061.8,20.9,286,
,00:17:02,159,10.3,05:51,79,565,,3065.3,20.9,284,
,00:17:03,159,10.2,05:53,79,565,,3068.5,20.9,280,
,00:17:04,159,10.2,05:54,79,565,,3071.7,20.9,278,
,00:17:05,158,10.1,05:56,79,565,,3074.7,20.9,278,
,00:17:06,158,10.0,05:59,79,565,,3078.3,20.9,280,
,00:17:07,158,10.0,06:00,79,565,,3082.0,20.9,280,
,00:17:08,157,10.0,06:01,79,565,,3086.0,20.9,280,
,00:17:09,157,9.9,06:03,79,565,,3089.9,20.9,278,
,00:17:10,157,9.9,06:03,79,565,,3093.9,20.9,278,
,00:17:11,156,9.9,06:03,79,565,,3098.1,20.9,276,
,00:17:12,155,10.0,06:01,79,565,,3102.5,20.9,276,
,00:17:13,155,10.0,06:00,78,565,,3107.0,20.9,274,
,00:17:14,155,10.0,05:59,78,565,,3111.9,20.9,272,
,00:17:15,155,10.1,05:57,78,565,,3116.5,20.9,270,
,00:17:16,155,10.1,05:55,79,565,,3120.6,20.8,272,
,00:17:17,155,10.2,05:53,79,565,,3124.6,20.8,274,
,00:17:18,156,10.2,05:52,79,565,,3128.6,20.8,276,
,00:17:19,156,10.3,05:50,79,565,,3132.5,20.8,278,
,00:17:20,157,10.3,05:49,79,565,,3136.3,20.8,280,
,00:17:21,158,10.4,05:47,78,565,,3139.9,20.8,280,
,00:17:22,158,10.4,05:46,78,565,,3143.5,20.8,280,
,00:17:23,158,10.4,05:45,78,565,,3147.0,20.8,280,
,00:17:24,159,10.5,05:44,78,565,,3150.5,20.8,282,
,00:17:25,159,10.5,05:44,78,565,,3154.5,20.8,284,
,00:17:26,158,10.5,05:43,78,565,,3158.3,20.8,286,
,00:17:27,158,10.5,05:42,79,565,,3161.7,20.8,286,
,00:17:28,158,10.5,05:42,79,565,,3165.3,20.8,290,
,00:17:29,157,10.6,05:41,79,565,,3169.1,20.8,292,
,00:17:30,157,10.7,05:36,79,565,,3173.0,20.8,294,
,00:17:31,158,10.8,05:33,79,565,,3176.6,20.8,298,
,00:17:32,158,10.9,05:30,79,565,,3180.1,20.8,302,
,00:17:33,159,11.0,05:27,78,565,,3183.6,20.8,306,
,00:17:34,159,11.1,05:24,78,565,,3186.9,20.8,310,
,00:17:35,159,11.3,05:20,79,565,,3190.6,20.8,314,
,00:17:36,160,11.4,05:15,79,565,,3194.9,20.8,320,
,00:17:37,160,11.6,05:10,79,565,,3198.9,20.8,326,
,00:17:38,160,11.8,05:05,79,565,,3202.8,20.8,332,
,00:17:39,160,11.9,05:02,79,565,,3206.8,20.8,338,
,00:17:40,160,12.1,04:59,79,565,,3211.3,20.8,344,
,00:17:41,159,12.2,04:56,78,566,,3215.2,20.8,352,
,00:17:42,159,12.3,04:54,79,566,,3219.5,20.8,358,
,00:17:43,159,12.3,04:52,78,566,,3223.5,20.8,358,
,00:17:44,158,12.4,04:51,78,566,,3227.3,20.7,358,
,00:17:45,157,12.4,04:50,78,566,,3230.9,20.7,356,
,00:17:46,156,12.4,04:50,78,566,,3234.0,20.7,356,
,00:17:47,154,12.5,04:49,78,566,,3237.4,20.7,358,
,00:17:48,153,12.6,04:46,78,566,,3240.9,20.7,362,
,00:17:49,153,12.8,04:42,78,566,,3244.5,20.7,366,
,00:17:50,153,12.9,04:38,78,566,,3248.3,20.7,368,
,00:17:51,153,13.1,04:36,78,566,,3252.1,20.7,364,
,00:17:52,152,13.1,04:34,78,566,,3255.7,20.7,360,
,00:17:53,153,13.2,04:34,78,565,,3259.4,20.7,356,
,00:17:54,153,13.1,04:35,78,565,,3263.1,20.7,350,
,00:17:55,154,13.1,04:36,78,565,,3267.0,20.7,348,
,00:17:56,155,13.0,04:37,78,565,,3270.4,20.7,346,
,00:17:57,156,12.9,04:39,78,565,,3273.7,20.7,346,
,00:17:58,157,12.9,04:40,78,565,,3276.9,20.7,344,
,00:17:59,157,12.9,04:40,78,565,,3280.3,20.7,342,
,00:18:00,158,12.9,04:40,78,565,,3283.5,20.7,340,
,00:18:01,158,12.8,04:41,78,565,,3287.1,20.7,338,
,00:18:02,159,12.8,04:41,78,565,,3290.3,20.7,338,
,00:18:03,159,12.9,04:40,78,565,,3293.8,20.7,338,
,00:18:04,158,12.9,04:40,78,565,,3297.3,20.7,338,
,00:18:05,157,12.9,04:39,78,565,,3301.1,20.7,340,
,00:18:06,156,12.9,04:39,78,565,,3304.9,20.7,342,
,00:18:07,155,13.0,04:38,78,565,,3308.6,20.7,344,
,00:18:08,155,13.0,04:37,78,565,,3312.2,20.7,344,
,00:18:09,154,13.0,04:36,78,565,,3316.0,20.7,342,
,00:18:10,154,13.0,04:36,78,565,,3319.5,20.7,342,
,00:18:11,154,13.0,04:36,79,565,,3323.4,20.7,342,
,00:18:12,154,13.0,04:37,78,565,,3326.9,20.7,340,
,00:18:13,153,13.0,04:37,78,565,,3330.4,20.7,338,
,00:18:14,153,13.0,04:37,78,565,,3333.9,20.7,338,
,00:18:15,153,13.0,04:36,78,565,,3337.5,20.7,342,
,00:18:16,153,13.0,04:36,78,565,,3341.3,20.7,344,
,00:18:17,153,13.0,04:36,78,565,,3345.0,20.7,342,
,00:18:18,153,13.0,04:37,78,565,,3348.4,20.7,336,
,00:18:19,152,12.9,04:39,78,565,,3351.7,20.7,332,
,00:18:20,152,12.9,04:40,78,565,,3355.1,20.6,334,
,00:18:21,153,12.8,04:40,78,565,,3358.5,20.7,334,
,00:18:22,153,12.9,04:40,78,565,,3362.2,20.6,334,
,00:18:23,153,12.9,04:39,78,565,,3365.9,20.6,332,
,00:18:24,154,13.0,04:38,78,565,,3369.5,20.6,334,
,00:18:25,155,13.0,04:37,78,565,,3373.0,20.7,334,
,00:18:26,155,13.0,04:36,78,565,,3376.7,20.6,336,
,00:18:27,155,13.0,04:36,78,565,,3380.5,20.6,338,
,00:18:28,156,13.1,04:36,79,565,,3384.6,20.6,342,
,00:18:29,156,13.1,04:36,78,565,,3388.5,20.6,342,
,00:18:30,156,13.1,04:36,78,565,,3392.2,20.6,340,
,00:18:31,156,13.1,04:36,78,564,,3395.8,20.6,342,
,00:18:32,156,13.1,04:36,78,564,,3399.3,20.6,342,
,00:18:33,156,13.1,04:36,78,564,,3402.9,20.6,346,
,00:18:34,156,13.1,04:36,78,564,,3406.5,20.6,344,
,00:18:35,156,13.0,04:36,78,564,,3410.0,20.6,346,
,00:18:36,156,13.0,04:37,78,564,,3413.5,20.6,348,
,00:18:37,157,13.0,04:38,78,564,,3416.8,20.6,354,
,00:18:38,157,12.9,04:39,78,564,,3420.2,20.6,356,
,00:18:39,157,12.9,04:40,77,564,,3423.4,20.6,356,
,00:18:40,156,12.8,04:42,77,564,,3426.5,20.6,352,
,00:18:41,156,12.7,04:44,77,564,,3429.4,20.6,350,
,00:18:42,155,12.4,04:49,75,564,,3432.2,20.6,344,
,00:18:43,154,12.3,04:54,75,564,,3434.9,20.6,336,
,00:18:44,152,12.1,04:58,75,564,,3437.6,20.6,330,
,00:18:45,151,11.9,05:02,75,564,,3440.4,20.6,328,
,00:18:46,150,11.8,05:06,75,564,,3442.9,20.6,324,
,00:18:47,149,11.6,05:09,75,564,,3445.6,20.6,322,
,00:18:48,148,11.2,05:22,75,564,,3448.4,20.6,310,
,00:18:49,147,11.0,05:26,75,564,,3450.9,20.6,308,
,00:18:50,147,10.9,05:29,75,564,,3453.6,20.6,306,
,00:18:51,146,10.9,05:31,75,564,,3456.6,20.6,304,
,00:18:52,146,10.8,05:33,75,564,,3459.6,20.6,302,
,00:18:53,147,10.8,05:34,75,564,,3462.5,20.6,300,
,00:18:54,148,10.7,05:36,75,564,,3465.1,20.6,300,
,00:18:55,149,10.6,05:39,75,564,,3467.9,20.6,298,
,00:18:56,149,10.5,05:42,75,564,,3470.5,20.6,296,
,00:18:57,150,10.5,05:44,75,564,,3473.2,20.6,294,
,00:18:58,150,10.5,05:44,75,564,,3476.1,20.6,292,
,00:18:59,150,10.5,05:44,75,564,,3479.1,20.6,290,
,00:19:00,150,10.5,05:43,75,564,,3481.9,20.6,286,
,00:19:01,149,10.5,05:42,75,564,,3484.6,20.6,282,
,00:19:02,148,10.5,05:42,75,564,,3487.7,20.6,272,
,00:19:03,147,10.6,05:41,75,563,,3490.7,20.6,266,
,00:19:04,146,10.6,05:39,75,563,,3493.9,20.6,264,
,00:19:05,145,10.6,05:39,76,563,,3497.1,20.6,262,
,00:19:06,144,10.6,05:39,77,563,,3500.4,20.6,254,
,00:19:07,143,10.6,05:39,77,562,,3503.3,20.6,248,
,00:19:08,142,10.6,05:38,76,562,,3506.1,20.6,242,
,00:19:09,142,10.7,05:38,77,562,,3509.1,20.6,240,
,00:19:10,142,10.7,05:37,77,562,,3512.2,20.6,240,
,00:19:11,143,10.7,05:37,77,562,,3514.6,20.6,240,
,00:19:12,142,10.7,05:37,77,562,,3517.6,20.6,242,
,00:19:13,142,10.6,05:39,77,562,,3520.6,20.6,244,
,00:19:14,142,10.6,05:41,77,562,,3522.8,20.6,248,
,00:19:15,141,10.5,05:43,77,562,,3524.6,20.6,252,
,00:19:16,141,10.4,05:46,77,562,,3527.3,20.6,256,
,00:19:17,140,10.3,05:49,77,562,,3529.9,20.6,260,
,00:19:18,140,10.2,05:52,77,562,,3532.2,20.6,268,
,00:19:19,140,10.0,05:59,77,563,,3534.1,20.6,272,
,00:19:20,141,9.9,06:05,76,563,,3536.2,20.6,276,
,00:19:21,142,9.7,06:12,72,563,,3538.0,20.6,280,
,00:19:22,143,9.5,06:17,71,563,,3540.1,20.6,282,
,00:19:23,144,9.5,06:18,73,563,,3542.5,20.6,286,
,00:19:24,145,9.7,06:13,74,563,,3545.4,20.6,294,
,00:19:25,145,9.9,06:05,75,563,,3548.4,20.6,304,
,00:19:26,146,10.1,05:58,75,563,,3551.5,20.6,310,
,00:19:27,146,10.2,05:53,75,564,,3554.8,20.6,318,
,00:19:28,145,10.2,05:52,75,564,,3558.1,20.7,318,
,00:19:29,145,10.2,05:53,75,564,,3561.0,20.7,320,
,00:19:30,143,10.2,05:54,75,564,,3564.2,20.7,314,
,00:19:31,143,10.1,05:55,75,564,,3567.4,20.7,310,
,00:19:32,142,10.1,05:56,75,564,,3570.3,20.7,304,
,00:19:33,142,10.1,05:57,75,564,,3572.8,20.7,296,
,00:19:34,141,10.1,05:58,75,564,,3575.4,20.7,290,
,00:19:35,140,10.1,05:58,75,563,,3577.8,20.7,284,
,00:19:36,139,10.1,05:58,75,563,,3580.1,20.7,280,
,00:19:37,140,10.1,05:58,75,563,,3582.8,20.7,274,
,00:19:38,140,10.1,05:57,75,563,,3585.6,20.7,270,
,00:19:39,141,10.1,05:56,75,563,,3588.6,20.7,270,
,00:19:40,142,10.1,05:55,75,563,,3591.6,20.7,270,
,00:19:41,142,10.2,05:54,75,563,,3594.6,20.7,272,
,00:19:42,142,10.3,05:51,75,563,,3597.6,20.7,276,
,00:19:43,141,10.3,05:51,75,563,,3600.8,20.7,276,
,00:19:44,140,10.2,05:52,75,563,,3603.7,20.7,274,
,00:19:45,139,10.2,05:52,75,563,,3606.9,20.7,272,
,00:19:46,137,10.2,05:54,75,563,,3609.6,20.7,268,
,00:19:47,137,10.1,05:56,76,563,,3612.5,20.7,268,
,00:19:48,136,10.1,05:57,76,563,,3615.1,20.8,266,
,00:19:49,136,10.1,05:56,77,563,,3617.8,20.8,266,
,00:19:50,136,10.2,05:52,76,563,,3620.5,20.8,270,
,00:19:51,136,10.4,05:47,76,563,,3623.5,20.8,274,
,00:19:52,136,10.5,05:42,76,563,,3626.8,20.8,278,
,00:19:53,137,10.7,05:37,76,563,,3630.0,20.8,284,
,00:19:54,137,10.8,05:35,76,563,,3633.4,20.8,290,
,00:19:55,138,10.8,05:34,76,563,,3636.8,20.8,294,
,00:19:56,138,10.8,05:35,76,563,,3640.1,20.8,294,
,00:19:57,138,10.7,05:36,76,563,,3643.2,20.8,292,
,00:19:58,138,10.7,05:37,76,563,,3646.1,20.8,292,
,00:19:59,138,10.6,05:38,76,563,,3648.8,20.8,294,
,00:20:00,138,10.6,05:40,76,563,,3651.3,20.8,294,
,00:20:01,139,10.6,05:40,76,563,,3653.7,20.8,294,
,00:20:02,139,10.6,05:41,76,563,,3656.2,20.8,290,
,00:20:03,140,10.5,05:42,76,563,,3658.7,20.8,290,
,00:20:04,141,10.5,05:43,76,563,,3661.3,20.8,288,
,00:20:05,141,10.5,05:44,76,563,,3663.9,20.8,286,
,00:20:06,141,10.4,05:45,76,563,,3666.7,20.8,286,
,00:20:07,141,10.4,05:45,76,563,,3669.6,20.8,284,
,00:20:08,141,10.4,05:46,76,563,,3672.4,20.8,284,
,00:20:09,141,10.4,05:47,76,563,,3675.2,20.8,282,
,00:20:10,140,10.4,05:48,76,563,,3677.7,20.8,280,
,00:20:11,139,10.4,05:48,76,563,,3680.5,20.9,280,
,00:20:12,139,10.4,05:47,76,563,,3683.3,20.9,280,
,00:20:13,138,10.4,05:46,76,563,,3686.3,20.9,280,
,00:20:14,138,10.4,05:45,76,563,,3689.7,20.9,282,
,00:20:15,138,10.5,05:44,76,563,,3692.7,20.9,284,
,00:20:16,137,10.5,05:43,76,563,,3695.7,20.9,286,
,00:20:17,137,10.5,05:42,76,563,,3698.9,20.9,288,
,00:20:18,137,10.6,05:41,76,563,,3702.1,20.9,290,
,00:20:19,137,10.6,05:41,76,563,,3705.4,20.9,294,
,00:20:20,137,10.6,05:41,76,563,,3708.5,20.9,298,
,00:20:21,138,10.6,05:41,76,563,,3711.4,20.9,298,
,00:20:22,138,10.6,05:41,76,563,,3714.2,20.9,300,
,00:20:23,138,10.5,05:42,76,563,,3716.9,20.9,300,
,00:20:24,138,10.5,05:43,76,563,,3719.7,20.9,298,
,00:20:25,138,10.4,05:45,76,563,,3722.4,20.9,294,
,00:20:26,137,10.4,05:45,76,563,,3725.0,20.9,292,
,00:20:27,137,10.5,05:44,76,563,,3727.7,20.9,292,
,00:20:28,137,10.6,05:40,76,563,,3730.6,20.9,294,
,00:20:29,136,10.7,05:36,76,563,,3733.7,20.9,296,
,00:20:30,136,10.9,05:31,76,563,,3737.1,20.9,296,
,00:20:31,136,11.0,05:27,77,563,,3740.3,20.9,296,
,00:20:32,136,11.1,05:24,77,563,,3743.7,20.9,296,
,00:20:33,136,11.1,05:23,77,563,,3747.0,20.9,296,
